Id,Status
51875,functional
55506,functional
40511,non functional
19870,functional
1575,functional
18602,functional
31898,functional
17053,non functional
24270,non functional
69507,non functional
26689,non functional
24190,non functional
1284,non functional
1725,non functional
43792,non functional
52820,non functional
1212,functional
14129,functional
1249,non functional
71958,functional
53172,functional
73458,non functional
41423,non functional
24850,functional
49492,functional
22038,functional
9777,non functional
71700,non functional
14878,non functional
46110,non functional
24321,non functional
21286,functional
4608,non functional
26202,non functional
44590,non functional
74187,non functional
10000,non functional
21158,functional
28053,non functional
42878,non functional
7989,non functional
24193,non functional
13993,functional
62654,functional
17837,functional
40774,functional
26835,functional
72896,non functional
72525,functional
17292,functional
50273,functional
39587,functional
8712,functional
59029,functional
31772,non functional
48099,non functional
21513,non functional
2873,non functional
234,non functional
38813,non functional
60125,functional
54717,functional
21120,functional
39344,non functional
63744,functional
33625,functional
52381,functional
22185,non functional
61899,functional
35925,functional
61795,non functional
51335,functional
35427,functional
17530,non functional
6190,non functional
22325,functional
6870,functional
7731,functional
21397,functional
53002,functional
10274,non functional
53983,functional
37373,non functional
67942,functional
59059,non functional
27064,non functional
47241,non functional
65160,functional
62613,functional
47681,non functional
41436,functional
70894,functional
71874,functional
14307,non functional
32489,functional
61029,non functional
66756,non functional
43858,non functional
19741,non functional
20790,functional
16219,functional
40634,functional
23124,functional
38400,functional
5233,functional
58302,functional
28635,functional
4503,functional
7625,functional
53506,functional
58111,non functional
4910,non functional
66624,functional
57241,non functional
22760,functional
49789,functional
23412,functional
52927,functional
63092,functional
55469,functional
41327,functional
48382,functional
24030,non functional
25971,functional
53351,non functional
9071,non functional
8875,functional
51726,functional
32287,functional
21026,non functional
60903,functional
63083,non functional
19938,non functional
43746,non functional
2810,functional
67985,non functional
45399,functional
17055,functional
15505,functional
72330,functional
71271,functional
16912,non functional
42832,functional
25187,non functional
6275,non functional
10884,functional
72378,non functional
35752,non functional
24952,functional
26080,non functional
25475,functional
26847,functional
12725,functional
13172,non functional
36872,non functional
4059,non functional
28898,functional
7402,functional
25622,non functional
48971,non functional
26193,functional
69028,functional
36787,functional
70481,non functional
16589,functional
47615,non functional
35138,non functional
63413,functional
52347,functional
39480,functional
15855,functional
8406,non functional
42257,functional
24398,functional
49222,non functional
73423,functional
44692,non functional
55193,functional
39543,non functional
61123,functional
36074,non functional
65544,non functional
47521,functional
47411,functional
42110,non functional
32549,functional
61463,functional
5116,functional
38922,functional
39491,functional
2960,functional
55112,functional
59960,functional
36152,functional
29464,non functional
72062,non functional
54181,functional
27994,functional
8799,non functional
13422,non functional
46444,functional
56281,non functional
4795,functional
68202,functional
2364,non functional
36351,non functional
38609,functional
9602,non functional
46043,non functional
25278,functional
23950,functional
41228,functional
5808,non functional
13678,functional
42989,functional
39197,functional
54344,non functional
3529,functional
10784,non functional
28573,non functional
52566,functional
38980,functional
16809,functional
4282,non functional
10801,functional
40128,functional
32042,functional
52948,functional
25112,functional
18010,non functional
37766,non functional
619,functional
39472,functional
50478,functional
22817,functional
24198,functional
66750,non functional
27201,functional
43261,functional
35871,non functional
2559,non functional
39586,functional
43254,functional
7253,functional
63737,functional
49439,functional
24530,functional
10127,non functional
56640,functional
65009,functional
6778,functional
25624,non functional
63230,functional
45981,functional
69735,non functional
25435,functional
58688,functional
28281,functional
62475,non functional
65871,non functional
58452,functional
4489,non functional
38278,functional
30750,functional
50391,non functional
59286,non functional
28026,functional
73682,functional
63799,non functional
38855,non functional
56903,non functional
65553,non functional
27298,functional
50493,functional
51829,functional
39936,functional
65318,functional
26664,non functional
31923,functional
38623,functional
55982,non functional
39659,functional
50874,functional
709,functional
14064,non functional
33485,non functional
36136,non functional
19862,non functional
48634,functional
37951,functional
58037,functional
9608,functional
14066,functional
38132,non functional
8730,functional
24458,non functional
32327,non functional
64121,functional
22747,non functional
54047,functional
32345,functional
52498,non functional
25906,functional
58949,functional
44858,functional
138,non functional
20609,functional
44395,non functional
22211,functional
2080,functional
45456,non functional
71196,functional
17439,non functional
24415,functional
57890,non functional
56270,functional
7130,functional
65721,non functional
13863,functional
19888,functional
67706,non functional
50280,non functional
18177,functional
59067,functional
55811,functional
13199,non functional
67339,functional
35910,functional
42540,functional
27592,non functional
27578,non functional
68236,non functional
68538,functional
43061,non functional
44035,functional
12263,functional
48321,non functional
69158,non functional
10951,functional
7414,non functional
19293,non functional
36470,functional
61536,non functional
43606,functional
66940,functional
57735,functional
22052,non functional
58048,non functional
32670,functional
21553,functional
44421,functional
14705,non functional
20128,non functional
35337,non functional
5812,non functional
59109,non functional
25931,non functional
63708,non functional
6546,functional
7303,functional
28896,non functional
67330,functional
55436,functional
55239,functional
70276,non functional
4278,non functional
68649,functional
3850,functional
62327,functional
42886,functional
67432,non functional
3758,functional
14757,non functional
64817,non functional
6281,functional
2313,non functional
27544,functional
6087,functional
24674,functional
32957,non functional
49216,non functional
70146,functional
20877,functional
8832,non functional
69725,functional
69216,functional
18115,non functional
18491,non functional
36971,functional
866,non functional
56171,non functional
8552,functional
24425,functional
29555,functional
7627,functional
40925,functional
5239,non functional
22478,functional
45508,functional
54697,functional
956,non functional
19475,functional
72630,non functional
49276,non functional
18488,non functional
70556,non functional
45794,non functional
72743,non functional
32041,functional
31233,non functional
51995,functional
27361,functional
67494,non functional
53199,functional
46910,functional
5883,functional
3055,functional
47034,functional
51843,non functional
64221,non functional
64086,non functional
39402,non functional
70013,functional
30655,non functional
12790,functional
41626,functional
65128,functional
29225,functional
58299,functional
59599,non functional
32628,non functional
26611,functional
34989,functional
24786,non functional
28108,non functional
32678,functional
26570,non functional
22323,non functional
17813,non functional
30095,functional
23994,non functional
71789,non functional
6823,functional
69868,functional
59446,functional
31750,non functional
32163,non functional
25232,non functional
28751,non functional
24259,functional
54659,non functional
49747,functional
22501,functional
22074,non functional
42676,functional
43843,functional
10146,non functional
38444,non functional
9350,functional
41200,non functional
35604,functional
48414,non functional
8635,functional
56396,functional
22203,non functional
35280,non functional
59760,non functional
49567,functional
60470,functional
38877,functional
46562,functional
60339,functional
2117,functional
70709,non functional
72832,functional
39361,functional
69903,functional
13076,non functional
63115,functional
33224,functional
62485,functional
53538,functional
37321,functional
61427,functional
74032,functional
15448,non functional
61174,non functional
63637,functional
71824,non functional
46152,functional
11272,functional
16601,non functional
29586,non functional
49152,functional
32310,non functional
21495,functional
74044,functional
29088,functional
6556,non functional
6672,non functional
21147,functional
10864,functional
67044,non functional
35223,functional
23984,functional
48170,functional
12032,functional
41577,functional
56911,functional
61781,functional
35878,functional
67974,non functional
40541,non functional
25784,functional
62099,functional
66580,functional
45501,functional
4327,non functional
42097,functional
49660,non functional
7486,non functional
20029,functional
665,functional
23622,functional
1264,functional
29740,functional
24436,non functional
39522,functional
43045,non functional
29908,functional
26406,non functional
52829,functional
28559,functional
58539,non functional
35077,functional
55086,non functional
32370,functional
24679,functional
20825,non functional
51743,non functional
69962,functional
32202,non functional
55231,functional
49279,functional
3143,functional
38315,functional
42765,non functional
24448,functional
318,functional
35603,functional
17508,functional
44693,non functional
2137,functional
51856,functional
5944,functional
71079,non functional
20901,functional
29729,non functional
36685,functional
69567,functional
30546,non functional
35418,functional
12303,functional
43760,non functional
23143,functional
8085,functional
70861,functional
59688,functional
14848,non functional
40909,functional
47139,non functional
72321,non functional
69926,non functional
3383,non functional
25113,functional
72751,functional
59010,functional
48660,non functional
17371,functional
50412,functional
55681,non functional
49142,functional
40149,non functional
3694,functional
30599,non functional
69280,functional
16049,non functional
1559,non functional
7583,non functional
47586,non functional
1479,functional
73938,functional
39325,functional
23512,functional
28649,non functional
24091,functional
26041,functional
51801,functional
696,functional
1324,functional
69294,non functional
32250,non functional
36950,functional
71712,functional
56680,functional
37390,functional
1823,functional
6593,non functional
27478,non functional
28681,functional
33318,functional
181,non functional
50231,functional
29212,functional
68279,functional
33692,functional
49441,functional
36774,non functional
8107,functional
2302,functional
1094,non functional
15530,non functional
19937,non functional
22796,functional
20978,functional
34716,functional
26028,functional
12421,non functional
44833,functional
46899,non functional
13952,non functional
55006,non functional
11040,functional
54444,non functional
22473,functional
17992,non functional
24100,functional
52158,functional
73781,functional
2275,functional
2784,functional
11760,functional
57109,functional
38243,functional
1850,non functional
20803,functional
20362,functional
23129,functional
10679,functional
4836,non functional
40555,functional
9707,non functional
45115,non functional
22129,functional
53762,non functional
63589,functional
35562,non functional
22098,non functional
15324,functional
48479,functional
34325,non functional
37646,functional
57230,non functional
1022,non functional
46636,non functional
22009,non functional
63233,non functional
69762,functional
32118,non functional
73249,functional
1893,non functional
60999,functional
62210,non functional
6398,functional
27789,non functional
52398,functional
28291,non functional
17749,non functional
33441,non functional
49103,functional
21431,non functional
19965,non functional
53151,functional
46234,functional
39272,functional
16053,non functional
26022,non functional
74208,non functional
47349,functional
6285,non functional
32874,functional
28224,functional
66218,non functional
6015,functional
70255,non functional
70555,functional
2243,functional
51160,functional
9669,functional
4784,non functional
4248,non functional
5702,non functional
63593,non functional
44208,functional
575,functional
1770,non functional
36129,non functional
27849,non functional
47693,non functional
37303,functional
16731,non functional
62005,non functional
42979,non functional
54899,functional
68673,functional
36483,non functional
51123,functional
59295,non functional
37388,non functional
3978,non functional
30178,functional
32488,functional
30117,functional
2123,functional
18285,functional
41909,functional
12346,non functional
30135,functional
49345,functional
48259,functional
17765,functional
42634,non functional
2968,functional
25129,functional
34681,functional
53579,non functional
50810,non functional
3944,non functional
60073,functional
40942,functional
13751,non functional
62497,functional
1883,non functional
66244,non functional
29693,non functional
58297,functional
18561,non functional
58119,functional
55238,non functional
18386,non functional
62905,non functional
22284,functional
9858,non functional
37567,functional
16975,functional
69783,functional
50287,non functional
20088,functional
43,functional
8537,non functional
28443,non functional
57414,functional
69427,non functional
5213,functional
24192,functional
71491,non functional
44372,functional
6,functional
73077,non functional
60516,functional
1831,functional
55424,functional
69773,non functional
20943,non functional
33180,functional
37988,functional
64082,functional
53317,non functional
33969,functional
33471,functional
26904,functional
9040,non functional
73456,non functional
12856,functional
48171,non functional
39368,functional
49929,functional
49195,functional
11832,functional
44234,functional
61905,non functional
14744,non functional
9837,functional
21501,functional
33462,functional
53547,functional
73281,functional
14610,non functional
1076,functional
1618,functional
16268,functional
59030,functional
43511,functional
27290,non functional
57810,non functional
43996,functional
62464,functional
19837,non functional
35294,functional
44623,functional
50678,non functional
51509,non functional
1288,non functional
31141,functional
3392,non functional
37611,non functional
35140,non functional
20688,functional
61150,non functional
40495,functional
24992,non functional
51270,functional
18873,functional
70500,non functional
50659,functional
44862,functional
39996,non functional
73614,non functional
39198,functional
2417,non functional
41859,functional
60411,functional
37980,functional
63734,non functional
23562,functional
66693,functional
31021,functional
62152,non functional
45609,functional
11636,functional
28780,functional
4425,non functional
22224,non functional
66867,functional
24147,non functional
35772,functional
72712,non functional
32217,non functional
10695,functional
20471,functional
38306,functional
27683,non functional
34783,non functional
41236,non functional
3117,functional
50570,non functional
15411,functional
23791,non functional
52913,non functional
26050,non functional
20916,non functional
19703,non functional
8487,functional
17117,functional
48675,functional
41599,functional
38693,functional
24886,functional
8773,non functional
43742,functional
41922,non functional
25185,functional
31160,functional
54091,functional
35950,functional
43639,non functional
37941,non functional
40672,functional
39694,functional
46180,functional
35349,functional
26057,functional
58183,non functional
31409,functional
57094,non functional
36193,non functional
19600,functional
1142,non functional
55733,functional
66691,functional
20909,non functional
61382,functional
61616,non functional
50272,non functional
10107,functional
45369,non functional
40389,non functional
10513,functional
36020,non functional
41291,functional
2757,non functional
73104,functional
66192,functional
69009,non functional
71229,functional
25629,non functional
545,functional
43301,functional
70929,functional
51459,non functional
23197,non functional
59087,non functional
1956,non functional
55350,non functional
18158,functional
47620,functional
72449,functional
58769,non functional
3328,non functional
27702,non functional
47171,functional
62835,functional
72276,non functional
24148,non functional
57498,functional
33384,non functional
48042,functional
38359,functional
63656,non functional
50529,functional
23436,functional
63217,functional
38702,functional
16048,functional
37956,functional
65450,functional
66617,functional
7750,functional
66391,non functional
7971,functional
61703,functional
53648,non functional
13899,non functional
22824,non functional
20539,non functional
45770,functional
19301,functional
30981,functional
7965,functional
52969,non functional
34987,non functional
34552,non functional
40684,non functional
11697,non functional
14571,functional
41068,non functional
40601,non functional
5714,functional
49708,functional
41020,non functional
42822,functional
56977,non functional
59068,non functional
11868,non functional
40758,functional
69332,non functional
7721,non functional
20752,functional
56845,non functional
40841,functional
34606,non functional
46195,non functional
8571,non functional
11894,functional
20438,functional
41413,functional
59253,functional
37451,functional
47189,non functional
31679,non functional
57085,non functional
8808,non functional
47110,functional
591,functional
31490,functional
15740,functional
16178,functional
56786,functional
42131,non functional
8957,non functional
72549,functional
68711,functional
40646,functional
61941,functional
70133,non functional
9160,functional
58102,non functional
1305,non functional
62819,functional
31188,functional
58607,functional
49645,functional
68827,functional
27199,non functional
34167,functional
59859,non functional
8798,functional
12004,non functional
5240,non functional
73046,functional
32729,non functional
29203,non functional
5736,non functional
70681,functional
52466,non functional
4774,functional
25627,functional
55437,non functional
56091,non functional
71645,non functional
12595,non functional
15236,non functional
20391,functional
24964,functional
33263,non functional
71706,functional
60673,functional
17109,non functional
67442,functional
17510,functional
29223,non functional
6374,functional
68372,functional
72842,functional
63641,functional
68770,functional
49449,functional
56292,non functional
30047,non functional
57669,functional
37912,functional
22354,functional
61967,functional
23355,functional
61974,functional
3822,functional
115,functional
37919,non functional
46632,functional
47970,functional
11902,functional
51839,non functional
41408,non functional
66287,functional
15849,functional
45791,non functional
5633,non functional
22178,non functional
51903,non functional
70962,non functional
69363,functional
44117,functional
19381,functional
69451,non functional
46854,functional
43015,non functional
41808,functional
11050,functional
41307,non functional
47177,functional
32554,non functional
18311,non functional
72571,non functional
56446,functional
63722,non functional
27537,non functional
25664,functional
42409,functional
16478,functional
34731,non functional
9236,functional
11944,functional
5227,non functional
40936,non functional
19976,functional
17591,functional
48482,functional
20717,non functional
58647,functional
11827,functional
12335,functional
13965,functional
50086,functional
27754,non functional
35859,non functional
51811,functional
70697,functional
48458,functional
69696,functional
27,functional
47347,functional
65363,non functional
34899,functional
24051,functional
9603,non functional
38535,non functional
62637,functional
72939,functional
28796,non functional
70008,functional
27597,functional
6352,non functional
11391,non functional
42526,functional
43429,functional
39609,functional
22194,functional
48579,functional
23578,non functional
27642,functional
65113,non functional
59211,non functional
27449,non functional
71570,functional
5612,non functional
48876,functional
36053,functional
61548,non functional
53346,functional
33201,functional
43270,non functional
44602,functional
49217,functional
30082,non functional
3410,non functional
59054,non functional
20288,functional
64718,functional
47120,functional
13741,functional
43954,functional
27745,functional
45038,functional
67048,non functional
29063,non functional
63792,non functional
5669,functional
9284,non functional
47415,non functional
50355,non functional
747,functional
12262,functional
6813,non functional
5728,functional
72507,non functional
148,non functional
56286,non functional
44498,functional
10803,functional
64639,functional
23211,functional
74139,functional
5946,non functional
30244,functional
66618,non functional
67465,functional
41175,non functional
70518,functional
15209,non functional
4077,functional
4900,functional
35574,non functional
16952,functional
49828,functional
59086,functional
20224,functional
42683,functional
33145,non functional
64430,functional
8247,functional
28552,functional
4045,functional
17649,non functional
38163,functional
4526,functional
26259,functional
6928,functional
66635,non functional
12059,functional
30746,non functional
73721,functional
3854,functional
1357,functional
10442,non functional
50868,functional
18904,functional
12968,non functional
39012,non functional
51212,functional
44977,functional
37333,non functional
37608,functional
11191,non functional
29866,functional
36917,functional
28792,functional
66336,non functional
42418,non functional
23547,functional
51193,functional
63620,non functional
31660,functional
23858,functional
63001,functional
13254,non functional
63478,non functional
42605,functional
39209,functional
72280,non functional
51347,functional
35874,functional
9980,functional
73218,functional
32177,functional
55134,non functional
5173,non functional
31140,functional
30042,functional
66275,non functional
38684,functional
55046,functional
59445,functional
13956,functional
5278,functional
35237,non functional
18680,functional
67944,functional
6834,non functional
17474,functional
22012,functional
1125,functional
70177,non functional
9589,functional
3070,functional
43630,functional
31402,functional
42753,functional
32407,non functional
27293,functional
11678,functional
5199,functional
8834,non functional
44456,non functional
51493,non functional
73872,functional
29047,non functional
62224,non functional
54876,functional
71764,functional
63866,non functional
46375,functional
71162,functional
39803,functional
29730,functional
58472,functional
47446,functional
35463,functional
6431,functional
37597,non functional
10594,non functional
19765,functional
57891,non functional
14410,functional
51946,functional
38449,non functional
63485,non functional
15896,functional
46294,functional
11407,non functional
33279,functional
37157,functional
43483,functional
70722,non functional
73600,functional
38927,functional
51569,non functional
45194,functional
59207,functional
69123,functional
15543,non functional
58016,functional
68533,functional
9074,non functional
55019,functional
51931,functional
18533,functional
33755,functional
34986,non functional
65312,functional
21311,functional
66679,functional
48055,functional
35924,non functional
1363,functional
54757,functional
64621,non functional
47943,non functional
37108,functional
22648,functional
40615,functional
49862,functional
32971,functional
33228,functional
18821,functional
32416,non functional
23925,functional
22525,non functional
63696,functional
56728,functional
65251,non functional
12729,non functional
25714,non functional
54621,non functional
31935,non functional
8391,functional
11506,non functional
64944,non functional
28162,non functional
66091,functional
61717,functional
21320,functional
32541,functional
27669,functional
180,non functional
36356,functional
54340,functional
26649,non functional
30756,non functional
48090,non functional
44905,non functional
58318,functional
56260,functional
39498,non functional
29801,non functional
37491,functional
55116,non functional
21615,functional
39258,functional
60637,non functional
36034,functional
22163,non functional
50770,functional
11736,non functional
31283,functional
604,functional
40757,functional
12665,non functional
41255,non functional
19206,non functional
11219,functional
2219,functional
35292,functional
31153,functional
17174,functional
46855,non functional
32965,non functional
69309,functional
30723,non functional
46499,functional
34428,non functional
11611,non functional
37331,functional
48282,non functional
21052,non functional
39553,functional
7505,functional
49304,non functional
7879,functional
17946,non functional
34633,non functional
51563,non functional
20198,non functional
36914,functional
50794,non functional
39959,non functional
60782,non functional
21726,functional
1114,non functional
36630,non functional
56004,non functional
5100,functional
18389,functional
10104,non functional
14968,functional
48888,functional
22527,functional
47142,non functional
4021,functional
27629,functional
67622,non functional
12097,functional
28916,non functional
29133,non functional
64013,functional
73871,functional
61583,non functional
45409,functional
44966,functional
36799,functional
890,non functional
44708,functional
52871,non functional
19708,functional
48520,functional
1340,functional
104,functional
57522,functional
41300,functional
66505,non functional
61867,functional
18991,functional
17254,functional
6169,functional
50206,non functional
47156,functional
28346,functional
18576,non functional
7555,functional
7833,functional
47453,non functional
71265,non functional
5753,non functional
12691,non functional
13534,functional
34221,functional
66570,functional
23079,non functional
59803,functional
59424,non functional
61630,functional
49498,non functional
41946,functional
28360,functional
11276,functional
71731,functional
1606,functional
25561,functional
67412,non functional
53197,functional
50425,functional
58639,functional
41634,functional
68734,non functional
26282,functional
40637,non functional
21046,non functional
71246,functional
50959,functional
3691,non functional
5223,functional
17039,functional
55434,non functional
72746,functional
59978,non functional
4782,functional
39008,functional
17152,functional
50112,non functional
11282,non functional
44367,non functional
22219,non functional
56557,functional
12493,functional
61525,non functional
49556,functional
3373,non functional
70754,non functional
9422,functional
69918,non functional
5392,non functional
58700,non functional
70307,functional
20647,non functional
30973,functional
36496,functional
58556,non functional
56655,functional
71973,functional
52239,functional
9660,non functional
45241,functional
32065,functional
31147,non functional
20677,functional
10990,functional
55056,non functional
8050,functional
12916,non functional
62666,non functional
70341,functional
42276,non functional
30240,non functional
42462,functional
63954,non functional
62954,non functional
65503,functional
63202,non functional
7590,non functional
69654,functional
7976,functional
72324,functional
73037,non functional
44427,functional
57163,functional
47884,functional
62133,functional
11000,non functional
38530,functional
13619,functional
43914,non functional
50861,functional
16888,functional
30670,functional
71145,functional
67764,functional
57841,functional
8719,functional
73389,non functional
2015,non functional
31198,functional
36906,non functional
17740,non functional
46182,functional
34745,functional
3226,non functional
56067,functional
32046,functional
15074,functional
38967,non functional
57525,functional
53799,functional
38477,functional
38491,functional
15741,non functional
30433,functional
30204,non functional
14941,functional
26634,functional
47543,functional
45572,functional
65763,functional
69283,non functional
161,functional
16923,functional
50735,non functional
51154,non functional
72302,functional
53794,non functional
33727,functional
33355,functional
27750,non functional
22481,non functional
65498,non functional
16530,functional
24628,non functional
16936,functional
61081,functional
43264,functional
58546,functional
14269,functional
53881,non functional
23265,non functional
66723,functional
9272,functional
37738,functional
23288,functional
38853,functional
11469,non functional
71147,functional
34269,functional
8059,functional
21075,non functional
26199,functional
32706,non functional
25155,functional
70285,functional
21560,non functional
73927,functional
34904,functional
10983,functional
13583,functional
13157,non functional
23014,functional
44343,functional
45673,non functional
11043,functional
34400,functional
34090,functional
19591,functional
12098,non functional
34497,functional
35677,functional
26039,functional
9609,non functional
25037,functional
1220,non functional
68365,functional
24546,non functional
68073,non functional
42946,functional
55151,non functional
3156,functional
18207,functional
43744,functional
35204,functional
39392,non functional
6941,functional
21040,non functional
73128,functional
36411,functional
71154,non functional
26888,functional
33387,non functional
53015,non functional
45597,functional
39462,functional
962,functional
10222,functional
69986,non functional
33459,non functional
61000,non functional
5297,functional
46814,non functional
10723,non functional
53610,non functional
58581,functional
42197,non functional
46321,non functional
30041,non functional
620,functional
7247,functional
55973,non functional
9404,functional
15486,functional
26872,functional
65217,functional
73241,functional
35775,functional
21245,non functional
2669,functional
16957,functional
10966,functional
19362,functional
48419,non functional
3526,functional
39176,functional
70242,functional
41901,non functional
27546,non functional
36392,functional
27602,functional
32055,non functional
17921,non functional
25936,non functional
43198,functional
52795,non functional
58340,functional
12495,functional
2122,non functional
21193,non functional
65124,functional
68085,non functional
4563,functional
53382,functional
23667,functional
42489,functional
52096,functional
22850,non functional
10660,functional
40584,functional
52105,non functional
22593,functional
41913,non functional
25453,functional
28006,non functional
9233,functional
28233,non functional
14583,functional
26575,functional
31005,non functional
43934,functional
10690,functional
16044,non functional
55548,non functional
63928,functional
53787,functional
38819,non functional
21093,functional
20235,functional
52921,functional
64026,functional
69972,non functional
6448,functional
44652,non functional
42268,functional
11231,non functional
10046,non functional
70169,functional
57931,functional
29108,functional
12422,non functional
7732,functional
62200,non functional
57973,non functional
58730,functional
59896,functional
15387,functional
35366,non functional
60881,functional
18672,functional
2665,non functional
36733,non functional
27329,non functional
692,functional
18412,functional
28135,non functional
69730,functional
42376,non functional
22109,functional
21755,functional
36706,functional
5519,non functional
52464,non functional
72410,functional
8899,non functional
61986,functional
14825,functional
20387,non functional
60130,non functional
20360,functional
43253,non functional
6574,non functional
18746,functional
28935,non functional
52022,non functional
53905,functional
24039,functional
62803,functional
6377,non functional
42997,functional
20194,functional
10954,functional
71717,non functional
58356,functional
12540,functional
56152,functional
21539,functional
72522,functional
25454,non functional
14898,non functional
56619,functional
38453,non functional
2917,functional
64281,functional
62887,non functional
49030,functional
25207,non functional
40792,functional
17808,functional
73477,non functional
58983,functional
26105,functional
62421,functional
24531,non functional
62620,functional
52268,functional
21784,functional
15167,non functional
59792,functional
71474,functional
13915,functional
49145,functional
45117,functional
42510,functional
22230,non functional
59233,non functional
25935,non functional
6383,functional
56391,functional
20519,functional
8900,functional
35785,functional
55399,functional
61801,functional
53424,functional
64883,non functional
26644,functional
68859,functional
19444,functional
49533,functional
13937,functional
58878,non functional
814,non functional
40223,functional
54265,functional
51316,non functional
38206,functional
58074,functional
62217,non functional
5548,functional
48388,functional
70398,functional
56892,functional
61975,functional
31980,functional
11110,non functional
38552,non functional
16289,functional
36093,functional
33851,functional
70541,functional
40095,non functional
27138,functional
19367,non functional
50859,functional
4122,functional
27462,functional
48108,non functional
12464,non functional
60270,non functional
36324,functional
38944,functional
36830,functional
52274,functional
40784,functional
69247,functional
70687,functional
72257,functional
51037,functional
26134,functional
34481,non functional
33160,non functional
46781,functional
33465,functional
21150,non functional
70774,functional
1719,non functional
56787,non functional
31108,non functional
72872,non functional
26256,functional
69723,functional
15363,functional
18227,non functional
51599,functional
69742,non functional
62633,non functional
65981,functional
27794,functional
33597,functional
26655,non functional
48380,functional
13205,functional
46905,non functional
69609,functional
62441,functional
53124,non functional
62552,non functional
63988,non functional
41715,functional
36536,functional
69671,functional
35821,functional
25835,non functional
18735,non functional
36859,functional
4358,non functional
15571,functional
44289,non functional
69188,functional
59154,functional
52200,non functional
72311,functional
40078,functional
9939,functional
5923,non functional
59924,functional
59271,non functional
10480,functional
17977,functional
61487,non functional
9022,functional
51062,functional
13345,non functional
196,non functional
47957,non functional
4507,non functional
6188,non functional
20765,functional
10702,non functional
57708,non functional
73214,non functional
51502,functional
40176,non functional
59821,functional
60599,functional
50127,functional
13153,functional
1549,functional
10467,non functional
22878,functional
1605,functional
60942,non functional
21887,non functional
47158,non functional
68435,functional
62732,non functional
12632,non functional
5361,non functional
56473,non functional
8538,non functional
45021,non functional
51973,non functional
73258,functional
13052,functional
31930,functional
63906,non functional
46702,functional
53283,non functional
30432,functional
65597,functional
4488,functional
4291,functional
37072,functional
5660,non functional
72045,functional
39832,non functional
9163,non functional
70034,non functional
52027,functional
1513,non functional
15738,non functional
35783,functional
32434,non functional
71516,functional
65081,non functional
3032,functional
29030,functional
35964,functional
70394,functional
28688,non functional
63718,functional
65109,non functional
26108,functional
173,functional
41877,functional
60505,non functional
29917,functional
1987,functional
54313,non functional
19285,non functional
9929,functional
69603,non functional
39542,functional
5539,non functional
23329,non functional
26599,non functional
11559,non functional
26866,functional
61541,functional
72187,functional
10388,functional
41106,non functional
71538,non functional
57059,non functional
39425,functional
23206,functional
33721,non functional
48401,non functional
54038,functional
67194,non functional
43293,functional
54742,functional
28110,functional
38852,functional
4486,non functional
19799,functional
29182,non functional
20663,non functional
55906,functional
21950,functional
20346,non functional
6586,functional
60983,functional
613,non functional
42233,functional
73656,non functional
12158,non functional
15168,non functional
307,functional
29947,functional
3930,non functional
65236,functional
60611,non functional
59981,non functional
56427,functional
11634,functional
9190,functional
4080,functional
51383,non functional
27586,functional
2351,functional
45215,non functional
53352,non functional
16217,functional
11463,functional
14495,functional
52574,functional
40195,non functional
28958,non functional
51179,functional
65371,functional
10634,non functional
55397,functional
48694,functional
69183,non functional
31616,functional
30770,functional
8328,functional
29926,functional
56388,functional
53958,non functional
12316,non functional
29036,functional
41538,functional
19026,functional
67695,functional
25689,functional
45792,functional
67986,non functional
25753,non functional
6100,functional
4100,non functional
65313,non functional
26971,non functional
19997,functional
14521,non functional
55807,non functional
33260,functional
48976,functional
69051,non functional
59628,functional
6569,non functional
51845,non functional
30173,non functional
28753,functional
29984,functional
5983,functional
70842,functional
68033,functional
39923,functional
6304,functional
31893,non functional
72455,functional
12297,non functional
70946,non functional
34618,non functional
39944,non functional
48968,non functional
35249,functional
40343,functional
22002,non functional
55221,non functional
23104,functional
66739,non functional
28574,non functional
51166,non functional
40557,functional
61517,functional
65098,functional
19452,non functional
18020,functional
9580,functional
36896,functional
56121,non functional
5477,non functional
58061,functional
9049,non functional
45122,functional
28771,functional
72769,functional
2692,functional
57847,functional
53209,non functional
41107,functional
31149,functional
11981,functional
40408,non functional
37858,functional
48841,functional
48532,non functional
2393,non functional
64517,non functional
34649,functional
44018,functional
61504,functional
20205,functional
70819,functional
60100,functional
1110,non functional
37583,functional
50394,non functional
4664,functional
60340,non functional
32151,non functional
8254,non functional
3403,non functional
7767,functional
36177,non functional
2640,non functional
42155,non functional
73664,functional
43682,functional
12419,non functional
15691,non functional
54576,non functional
15724,functional
32654,non functional
55195,non functional
27787,non functional
45084,functional
48965,non functional
68284,functional
12338,functional
39213,functional
158,functional
39610,functional
59562,functional
31240,non functional
18714,non functional
3177,functional
26232,functional
7044,functional
34390,non functional
47325,non functional
40169,functional
1694,non functional
15757,non functional
51945,functional
56081,non functional
37829,functional
33281,functional
14258,non functional
34049,functional
59956,non functional
40077,functional
52380,functional
42497,functional
57009,non functional
596,functional
31966,non functional
57367,functional
32174,non functional
10191,non functional
28495,functional
61611,non functional
50848,non functional
21632,functional
14317,functional
57860,functional
14497,functional
15378,functional
32280,non functional
36404,functional
52665,functional
44417,functional
7531,functional
4070,functional
26681,functional
17131,functional
40869,functional
68103,functional
6240,non functional
6629,functional
54324,functional
49830,functional
4176,functional
10156,functional
